,loan_data_targets_test,y_hat_test_proba,y_hat_test
66743,1,0.9230838355124705,1
55195,1,0.9987589487061881,1
80474,1,0.9654450225147497,1
1469,1,0.9988567436337027,1
63806,1,0.9460395179781657,1
75843,0,0.22356291918471782,0
33768,1,0.9683014859330953,1
67512,1,0.9878742783005544,1
63265,1,0.9626110031401556,1
112626,1,0.9923366339128983,1
126059,1,0.882140373840447,0
19200,1,0.9884339836656663,1
57715,1,0.9901831536437798,1
84108,1,0.9668437841844053,1
13671,1,0.997029601377373,1
143233,1,0.9951291292204406,1
31385,1,0.9848778482837343,1
35561,1,0.9975916560737761,1
66265,1,0.9887210122794916,1
158792,1,0.6459250019246912,0
31682,1,0.9702096512782008,1
120954,1,0.9697934760732979,1
24188,1,0.9705231485800063,1
80041,1,0.980077976517105,1
20027,0,0.9949716587594373,1
79779,0,0.19902945262862023,0
97885,1,0.9971946583151293,1
163411,1,0.9782380787828696,1
139938,0,0.2439889396763338,0
121361,1,0.8862316252560963,0
62663,1,0.9951516208652402,1
103616,1,0.9957115668931019,1
31756,1,0.9976933474083128,1
153230,1,0.991144732770249,1
23928,1,0.9508752991752332,1
141850,1,0.998892718661895,1
125307,1,0.9872190363712589,1
72202,1,0.9956974046349731,1
40951,0,0.1979648667724839,0
58514,1,0.9622435356953255,1
47606,1,0.9233255771522347,1
107202,1,0.9831871368418699,1
130909,1,0.9338516845463462,1
55966,1,0.9894051082406191,1
51567,0,0.9858289792929279,1
55901,1,0.9979915053934449,1
142425,1,0.9879314654899821,1
95037,1,0.9816863241184495,1
142751,1,0.7387805191747941,0
28086,1,0.9935554861043023,1
8998,1,0.9953127916705091,1
17368,1,0.9975531390792735,1
13862,0,0.006560643796068222,0
136861,1,0.9877415670390743,1
143987,1,0.9849440882368893,1
77592,1,0.9895852477885413,1
104872,1,0.9874753629229629,1
64323,1,0.9766703150896774,1
147797,0,0.6371998347332565,0
92898,1,0.9984706898318733,1
16540,1,0.9718528903561927,1
28966,1,0.9700734720405385,1
63231,1,0.8631536122133244,0
82718,1,0.9803351447265455,1
123925,1,0.8474017159743239,0
143215,1,0.9945383984599934,1
74615,1,0.9991623008321748,1
130373,1,0.9851845048229676,1
82105,1,0.9854331893148615,1
107050,1,0.9912395349274205,1
2553,1,0.9673099197833598,1
1654,1,0.9884457150044397,1
68976,1,0.9954490615368179,1
38902,1,0.9992242928796095,1
49407,1,0.9984012120653112,1
107488,1,0.9387772025033756,1
60819,1,0.9970784699859553,1
112,1,0.9711125205285012,1
30584,0,0.04286165277626694,0
70700,0,0.22111151906534482,0
18324,1,0.9896214745617669,1
123229,1,0.9823782283427775,1
69852,1,0.9935592539742619,1
2807,1,0.6268287511398307,0
10750,1,0.9978296048096611,1
106998,1,0.9962967891406679,1
39687,1,0.9824530886431864,1
84659,1,0.9833970061957692,1
162038,1,0.8303828081998486,0
24991,1,0.9917036680806582,1
59487,1,0.9172049065738687,1
51713,1,0.9986158639126946,1
47649,1,0.9736083056181492,1
5445,1,0.5608825733902805,0
54337,1,0.8985310268787716,0
26202,1,0.977775378697534,1
37959,1,0.9886908095996385,1
26428,1,0.9251475561617187,1
91559,1,0.9974887640727916,1
37546,1,0.9936027458208213,1
95914,0,0.9430142203546149,1
71332,1,0.9779424760869964,1
12035,1,0.9984929511174815,1
23356,1,0.990254375903911,1
135676,1,0.9668073339899501,1
98142,1,0.9612909272027871,1
68512,1,0.911388111434229,1
140635,1,0.9866443294840809,1
146583,1,0.9964830905171912,1
160490,0,0.127606765827631,0
27069,1,0.9989409764241948,1
19820,1,0.9656271618081905,1
109628,1,0.9996024867108333,1
82489,1,0.9376460543492641,1
6971,1,0.9974503738620254,1
65241,1,0.9999375421984273,1
59549,1,0.9959149996836875,1
147044,1,0.996968566239878,1
23669,1,0.9413727325054847,1
98873,1,0.9960690111591652,1
56814,1,0.9724662478710584,1
145001,1,0.9500011746527134,1
94677,1,0.92825764746966,1
82255,1,0.9972239583142962,1
13950,0,0.04645461816631867,0
130745,0,0.10493185095330933,0
11466,1,0.9967236449051812,1
100466,1,0.9959513652471391,1
9681,1,0.9905623859559991,1
62823,1,0.9845375097876402,1
90671,1,0.985211076944131,1
93966,1,0.9958043666642254,1
58882,1,0.7410554864159554,0
127567,1,0.9905409465950573,1
124853,1,0.9961064576229756,1
146287,1,0.8690130314784993,0
58585,1,0.9718739995215946,1
135024,0,0.01687780317937362,0
125850,1,0.906498584583636,1
27760,1,0.9579035595675752,1
3588,1,0.9577505825671144,1
63626,1,0.9881915455169461,1
71628,1,0.8890139991881338,0
89004,1,0.973722626567695,1
160589,1,0.9944271983337395,1
18373,1,0.9961218141893252,1
139137,1,0.7783843431002095,0
77389,1,0.9840417563003171,1
101153,1,0.9832527040059343,1
128197,0,0.16961746337488248,0
163843,1,0.9959883744223605,1
131233,1,0.8586066228993053,0
6302,1,0.9152837529775212,1
11748,1,0.9081224520281834,1
23042,1,0.993449796728371,1
131657,1,0.9919734856860138,1
64292,0,0.2653252735081799,0
17160,1,0.9817095895570872,1
155774,1,0.9860820945418709,1
110358,1,0.9366152705868899,1
31235,0,0.06348875211142828,0
28275,1,0.996998687659967,1
158062,1,0.8766886807151714,0
91458,1,0.9997174085308524,1
72862,1,0.996248569627491,1
114544,1,0.9912382940457305,1
103613,1,0.946859354964489,1
40558,1,0.8954410417040026,0
54146,1,0.9333181956385851,1
126961,1,0.9812068944018318,1
139793,0,0.3362645635419779,0
109826,0,0.19828567269467834,0
146211,1,0.9907800918845509,1
137076,1,0.9458040382650911,1
27961,0,0.834881813472752,0
111413,1,0.9985671068872808,1
37044,1,0.9631437903580806,1
19974,1,0.9988933990396904,1
103432,1,0.9989719550289009,1
69615,1,0.7566156372628543,0
52911,1,0.9139348843070356,1
121518,1,0.9866023755955161,1
121360,1,0.9830819594096899,1
15982,1,0.9060508242034659,1
85872,1,0.9695157213679729,1
107159,1,0.9998404417758836,1
41712,0,0.005819910795538772,0
153455,1,0.9960260583088584,1
29456,1,0.9500612999919185,1
24428,1,0.9022103183590626,1
69520,1,0.9941007226160061,1
49053,1,0.9418494327296156,1
119688,1,0.9901148400721954,1
93057,1,0.9221284128745678,1
89124,1,0.9991404695920043,1
59357,1,0.996473050060638,1
107685,1,0.9984248436335342,1
141363,1,0.9846564767442345,1
10917,1,0.8871360054093705,0
92370,1,0.9970072965737653,1
152694,1,0.989705172853616,1
151587,1,0.9868682472181526,1
128573,1,0.9694124038514123,1
65031,1,0.9995592901195771,1
157076,1,0.9927343691025836,1
153563,1,0.8665553822025968,0
27329,1,0.9947203047929742,1
116518,1,0.9993760585793927,1
21172,1,0.9961106351836353,1
69192,1,0.9915114243959152,1
89098,1,0.9838337466386196,1
16479,1,0.9873614160055924,1
129588,1,0.997198655586814,1
25407,1,0.9635419569606455,1
74011,1,0.875212300679854,0
113511,1,0.9738894443167518,1
9408,1,0.9810492816848231,1
94406,1,0.9958857599605438,1
89292,1,0.9949920862297515,1
132459,1,0.9641141581733668,1
41231,1,0.9837749014429281,1
149880,1,0.9509899388060715,1
137134,1,0.9777081296047025,1
39983,1,0.9087299117678568,1
17449,1,0.9967965759165431,1
57702,1,0.9861403313223814,1
82516,1,0.996655678321277,1
114934,1,0.9946397499123897,1
94202,1,0.9792330364669561,1
163896,1,0.9818541795467791,1
121412,1,0.9891760415137345,1
97782,1,0.9977705440969129,1
6328,0,0.04210229970888018,0
2392,1,0.9018910224027019,1
43661,1,0.9946417390452533,1
79961,1,0.9914287632564468,1
91705,1,0.9617404758397705,1
32109,1,0.9951000576260972,1
116601,1,0.9766320379784139,1
89850,1,0.9938028939161846,1
78285,1,0.9889298821844934,1
24114,1,0.995801835090632,1
68536,1,0.9381551181340416,1
42188,1,0.8805885178954946,0
93134,0,0.9876096981772773,1
55191,1,0.9153117705579815,1
78765,1,0.9967604299289624,1
9485,1,0.9867012065075896,1
143594,1,0.9953047847978024,1
93457,1,0.9940338765732448,1
42721,1,0.9924521974373607,1
125546,1,0.9286410656223989,1
151882,1,0.9985034457442843,1
73802,1,0.9462702213059531,1
1655,1,0.9697299423384278,1
37779,0,0.07909941205649872,0
18633,1,0.9429417510150286,1
9166,1,0.8377303498506499,0
72529,0,0.2330473782833037,0
98973,1,0.9772775179279919,1
87356,1,0.9914459621929241,1
39870,0,0.41307725642437826,0
79148,1,0.9897110975425472,1
56762,1,0.97146515273146,1
6698,1,0.9553773455026174,1
60482,1,0.995256154591199,1
56283,0,0.003350850513294723,0
117075,1,0.9618637310219895,1
5781,1,0.9956617248948676,1
159634,1,0.9455506249516512,1
112239,1,0.9916517171630682,1
32265,1,0.9956558425779507,1
38852,1,0.9812809929160083,1
7782,1,0.9949810071606219,1
107790,1,0.9765471327450894,1
158583,1,0.9807522689669386,1
27805,1,0.9476373587936026,1
17109,1,0.9836469063601417,1
84721,1,0.8954017897432658,0
154497,1,0.9556952041792081,1
86650,1,0.8305468546879068,0
33580,0,0.1178585452268101,0
80388,1,0.9691981114935692,1
129079,1,0.983116183148894,1
125938,1,0.8884352620814852,0
47083,1,0.9945996643736587,1
59256,1,0.9960646461868471,1
120920,1,0.9493338887755057,1
39358,1,0.8572709891076681,0
7879,1,0.9975323006130262,1
150839,0,0.46219550565773726,0
19033,1,0.8610957448871243,0
42438,0,0.435205163823742,0
34216,1,0.9688581346163906,1
126505,1,0.712330771092004,0
18699,1,0.9084014333473256,1
141955,1,0.9637709499186257,1
117553,0,0.4485982386234382,0
31986,1,0.9681614584042045,1
10671,1,0.9689087986117358,1
2312,1,0.9900939515698771,1
77279,1,0.994708762657979,1
157361,1,0.9296362600406729,1
136939,1,0.9818728802022272,1
43789,1,0.9825433285784236,1
3670,1,0.8598889380592936,0
21415,0,0.9453388905971652,1
56494,1,0.9509983594464697,1
47191,1,0.9608534185030272,1
138163,1,0.9637951042549695,1
123568,1,0.9993437574028464,1
136897,0,0.3292991386948485,0
9733,1,0.9961526967841048,1
120849,1,0.9665641214986022,1
25639,1,0.9755898727393737,1
16309,1,0.9354242390161269,1
119967,1,0.9835997364602994,1
152877,1,0.9722637738989244,1
62480,1,0.9801965390121998,1
693,1,0.9888380886024459,1
122685,1,0.9862358466564225,1
6638,1,0.9886354321558628,1
116217,1,0.9597371513106487,1
72549,1,0.9885394620481479,1
74971,1,0.81887160417253,0
27988,1,0.985110881932086,1
41513,1,0.9972226123480371,1
110658,1,0.7677756085734242,0
159044,1,0.9477756177731863,1
31599,1,0.9977019433633418,1
63394,1,0.9949142420516208,1
136152,1,0.9470253331494259,1
163574,0,0.16669803565728494,0
2694,1,0.9964075586808995,1
134910,1,0.9963437357993455,1
119501,0,0.7198010795015024,0
154971,1,0.99359419249593,1
25596,1,0.9645383615383386,1
134808,1,0.9956166383818812,1
134171,1,0.9964384957265451,1
56083,1,0.9075333770566588,1
144823,1,0.9986824406538704,1
3186,1,0.994751494383677,1
15485,1,0.9873658629047775,1
88308,1,0.9884565355011359,1
2218,1,0.9975733053117454,1
106453,1,0.9989489208831878,1
117279,1,0.9633756364451826,1
137790,1,0.9995610439466647,1
118306,1,0.9969111117906029,1
147902,1,0.9843594278324657,1
36528,1,0.9973217143218523,1
65856,1,0.9530163057268781,1
158887,1,0.9927964748021624,1
13408,1,0.9850449298488526,1
80725,1,0.7315395971007271,0
44316,1,0.9897520714883433,1
89589,1,0.999216417441253,1
74670,1,0.9987330539381245,1
15911,1,0.20924260741615022,0
7097,0,0.9298356147356905,1
120983,1,0.9876449352545787,1
33258,1,0.9913812444737594,1
100577,1,0.9984413404182587,1
83962,1,0.9906578388416496,1
97548,1,0.9962068782682111,1
33778,1,0.9820108555577056,1
146149,1,0.9982956758270124,1
102794,1,0.9666254723943635,1
139617,1,0.9944529898156145,1
35407,1,0.8872929585606991,0
147417,1,0.9793463705791764,1
113475,1,0.9864231390585705,1
99283,1,0.9894670955464455,1
158669,1,0.9477135202900997,1
123666,1,0.9901740538980481,1
102966,1,0.9842197179749043,1
14046,1,0.990154520026074,1
16282,1,0.9093737030588694,1
35829,1,0.9895909227926295,1
81654,1,0.9855119200280358,1
121870,1,0.9861462679588926,1
62319,1,0.7685305638876399,0
83528,1,0.9471338256811259,1
100916,1,0.993010077054528,1
41949,1,0.9901717630773132,1
89335,1,0.995587337470462,1
14830,1,0.9389445494579435,1
57371,1,0.987139721154484,1
122764,1,0.9942226136165845,1
29637,1,0.9916685486920594,1
5390,1,0.9891558834268551,1
95726,1,0.9749892399608653,1
59296,1,0.9769949229324458,1
131423,1,0.48857421416741315,0
115915,1,0.9826696337453311,1
10478,1,0.9963772876340516,1
101135,1,0.9910311874665261,1
154641,1,0.37676790646780517,0
2415,1,0.9815439319041606,1
6519,1,0.9924437263273986,1
1696,1,0.9910981464931563,1
53808,1,0.7923013813551835,0
121307,1,0.972936174342307,1
42888,1,0.997290045365528,1
63020,1,0.9528664517949762,1
82622,0,0.6476936103148659,0
106778,1,0.9175931557746683,1
145616,1,0.9895867813004896,1
92154,1,0.9587213026435112,1
100477,1,0.9978203207952863,1
63613,1,0.9979337425225756,1
22259,1,0.9722415678910492,1
142575,1,0.9922218134782984,1
130226,1,0.9820899973488512,1
42358,1,0.978826886909119,1
157544,1,0.9974903787350229,1
48201,0,0.9335004363780299,1
117252,1,0.9900019982824755,1
18471,1,0.9891791272006721,1
51440,0,0.02088516419616457,0
32986,1,0.9684026038367606,1
77057,1,0.9350958648859407,1
82965,1,0.9193349171189448,1
49533,1,0.9861459795540283,1
151991,1,0.9682579604765407,1
54565,1,0.9174428127614787,1
92776,1,0.9907600165093112,1
4868,1,0.9917071059353822,1
37476,1,0.99916341616476,1
8680,1,0.9509336272354505,1
34105,1,0.9060489465356267,1
106966,1,0.9989031445155054,1
53639,1,0.9055316156194266,1
100174,0,0.10128225339230255,0
13625,1,0.8781204631014069,0
73094,1,0.9976462650288197,1
66801,1,0.10966212905801288,0
108224,1,0.996595794806769,1
53051,1,0.9926867671704428,1
115513,1,0.988258314960198,1
158788,1,0.9902514109431299,1
18280,1,0.9423727699278425,1
102458,1,0.9747962568781603,1
6692,1,0.9745124682277474,1
15,1,0.9792154540734954,1
42267,0,0.971489349219737,1
76476,1,0.9690524915789209,1
91275,1,0.9892589343729965,1
15453,1,0.8188490696928162,0
125936,1,0.9772933630828367,1
153268,0,0.016040017915896307,0
82360,1,0.9743497507392411,1
57735,1,0.9544003346749731,1
123576,1,0.9956529674093513,1
154463,1,0.8812117107707108,0
40685,1,0.9758114417314585,1
112655,1,0.997915315604159,1
116560,1,0.9272033441480132,1
159933,1,0.9928941079679703,1
58599,0,0.2736320011078903,0
51388,1,0.9994540614989006,1
143579,1,0.9902833503869282,1
162003,0,0.16642210751976036,0
46866,1,0.9652492414259474,1
77946,1,0.8598721090844305,0
125763,1,0.9858856589137636,1
62880,1,0.9963013147622928,1
52509,1,0.9432670175323157,1
138358,1,0.9895228451417682,1
100372,1,0.9607183517214619,1
144382,1,0.8746017993283479,0
111951,1,0.947026745639139,1
61397,1,0.996042754342926,1
144603,1,0.9741586673527776,1
159494,1,0.9977742546042464,1
44640,1,0.9878000544203293,1
125124,1,0.970401727272747,1
127146,0,0.4038399843860452,0
96665,1,0.9677331842667624,1
24851,0,0.504643273967687,0
15265,1,0.8853342624090602,0
140556,1,0.975194697444072,1
50495,1,0.9714194735896877,1
55646,1,0.8964803847616771,0
70781,1,0.9914749390710081,1
117633,1,0.9961062583011955,1
9402,1,0.9072856677118654,1
110817,0,0.10787049368994646,0
72967,0,0.7092787812311179,0
73416,1,0.9781473769314327,1
29330,1,0.9846224353477906,1
19556,1,0.9971404760000205,1
11921,1,0.9856523190186831,1
74841,1,0.9623502328868205,1
104229,1,0.935951528010572,1
72574,1,0.9664271077180443,1
60584,1,0.9855058298071183,1
152143,1,0.7668036183883945,0
148010,1,0.9196721934635101,1
53716,1,0.9938470837237044,1
129064,1,0.9984222358279085,1
125698,1,0.9222020939996559,1
2287,1,0.9798842055779818,1
160749,1,0.9989999865921078,1
32854,1,0.9430632556617787,1
137530,1,0.9631055727193448,1
101438,0,0.1832843911694825,0
35187,1,0.9976364448781296,1
67401,1,0.9851206678892167,1
160634,1,0.9561240824496731,1
40738,1,0.9753851908072184,1
159700,1,0.9990211802216133,1
95811,1,0.9896390615253411,1
105900,1,0.9938927032037171,1
82094,1,0.9708167988062792,1
65253,1,0.9970822487851294,1
27404,1,0.9658711273939268,1
107039,1,0.9373112442340428,1
93682,1,0.9377338513397657,1
11991,1,0.9040404982023509,1
88258,1,0.9955420090178122,1
59931,1,0.9862630813838104,1
108187,1,0.44612770629450715,0
125929,1,0.9738827595060641,1
10700,1,0.9290789902895199,1
154714,1,0.9889643767582694,1
107784,1,0.9843962900675881,1
94160,1,0.9976923165932264,1
58031,1,0.9970525279833596,1
163969,0,0.12037870131471651,0
116676,1,0.9520662192971345,1
2316,1,0.9910283928193568,1
58504,1,0.987394543540153,1
149883,1,0.9824155718819232,1
16076,1,0.9644961289123797,1
4086,1,0.9869500958343387,1
155532,1,0.9956522095541098,1
135118,1,0.9920282478799194,1
90309,1,0.9921826166070031,1
16957,1,0.9795196433579653,1
123615,1,0.9551004408934983,1
75408,1,0.9456400409362593,1
25119,1,0.8192784343191233,0
57159,1,0.9859849510870501,1
87444,1,0.9718014712513662,1
65741,1,0.9965569400245956,1
91938,1,0.9991469427478182,1
109376,1,0.9952885112476697,1
124439,1,0.9630260297824926,1
134393,1,0.9252525874521454,1
42639,0,0.023840206803634956,0
15660,0,0.0032244221579620373,0
105044,1,0.8705416236441614,0
39990,0,0.01845690273919305,0
26701,1,0.9985979215257569,1
108972,1,0.9908510337756952,1
149795,1,0.9930676172832624,1
92750,1,0.9831273447947696,1
116303,1,0.9893127230944612,1
114228,1,0.9868100689389542,1
65355,1,0.9825723370599344,1
71927,0,0.4985156661830188,0
28435,1,0.9963541477886311,1
66823,1,0.9582228120080375,1
45667,0,0.9631830541111319,1
38215,1,0.9733827699178316,1
156471,1,0.9987004989751415,1
138137,1,0.8135055225642202,0
34008,1,0.9366660661051771,1
72698,1,0.9524432179496451,1
127368,1,0.9919389373698287,1
129870,1,0.9937943687159436,1
50426,1,0.9768852464192275,1
40915,0,0.08488613530798186,0
31374,1,0.9920009223115042,1
30524,0,0.726088102129464,0
9958,1,0.9632189174925059,1
82538,1,0.9767091956714626,1
20421,1,0.6335892960773274,0
138337,1,0.9693917768776369,1
8302,0,0.8923126760203871,0
149779,0,0.1834270897589056,0
50490,1,0.9989250678874871,1
153456,1,0.997518327703592,1
110058,1,0.9988522495184717,1
73323,1,0.9853740086088778,1
4873,1,0.9891529866977711,1
156707,1,0.9953580978342971,1
17534,1,0.9857064609123732,1
88344,1,0.9974846333730074,1
66828,1,0.8930517815210748,0
138493,1,0.9946874224763311,1
88618,1,0.9685220451488836,1
13812,1,0.9750968020854041,1
128626,0,0.2331001738879032,0
70325,1,0.99538104635555,1
85116,1,0.9025385520916338,1
152952,1,0.9766517690205538,1
30154,1,0.9819716861866208,1
82719,1,0.9845144002828058,1
52600,1,0.9925905717933864,1
66932,1,0.9826899547711588,1
22798,1,0.9572550819898802,1
159895,1,0.9971505890090644,1
143310,1,0.9639377704257374,1
105834,1,0.9832327668756315,1
78071,1,0.9899050053356397,1
118411,0,0.3589766541136977,0
88891,1,0.9735081173456526,1
9020,0,0.06565439362912756,0
106190,0,0.10132797295156212,0
38274,1,0.9973684650138963,1
148055,1,0.9846374796850704,1
117084,1,0.9963574490751969,1
138152,1,0.9984757471746413,1
123518,1,0.8804688813486806,0
70178,1,0.9551995372411549,1
117064,1,0.9483322601964778,1
59121,0,0.9730709356192795,1
9389,1,0.9982840723815584,1
43253,1,0.9188526669651904,1
54343,1,0.965316740700862,1
151658,1,0.9932763065302791,1
45912,0,0.1584955588482323,0
162726,1,0.9912977658212483,1
84598,1,0.4685500289195229,0
154844,1,0.8753155503518932,0
71525,1,0.9985248080275614,1
63065,0,0.27964073858442734,0
105524,1,0.9873126538224567,1
134108,0,0.017988347106312367,0
113141,1,0.9656812853656088,1
20522,0,0.006244132001499045,0
66418,1,0.9808949057184385,1
73952,1,0.9992711109812149,1
82692,1,0.9967289942110131,1
38661,1,0.9127647616494262,1
84241,1,0.9250065895011979,1
150357,1,0.9818680563704092,1
118190,0,0.4655692118861458,0
30726,0,0.03229021637358139,0
78279,1,0.9654108430262163,1
44371,1,0.9454427173830962,1
7405,1,0.9866035746735164,1
82815,1,0.994405578568319,1
68174,1,0.9895182243296029,1
138095,1,0.9739526845623345,1
116713,1,0.9267292636411306,1
152851,1,0.9932572777188854,1
37937,1,0.9815509145174791,1
44414,0,0.4993600144365044,0
23280,1,0.9984788111081684,1
101762,0,0.819247292207183,0
68527,0,0.5353907598911614,0
139332,1,0.9919023378815808,1
58163,1,0.9967155529654232,1
93891,1,0.743784723791802,0
25167,1,0.9934913610169158,1
77256,1,0.9803757564680644,1
68697,1,0.9547518053138634,1
57041,1,0.9881825536225768,1
114812,1,0.9465653920302133,1
144465,1,0.8590213730673432,0
151825,1,0.9823492167420717,1
65869,1,0.9628929731465311,1
82789,1,0.9997241332936377,1
95676,1,0.9962457738868143,1
124490,0,0.25594630576596766,0
74046,1,0.979744658577534,1
85973,1,0.9934071292753865,1
157200,1,0.9991724864751431,1
62406,1,0.9988504599420988,1
93017,1,0.9721536715816312,1
79471,0,0.2971457335362001,0
24987,0,0.0004570889668648959,0
22884,1,0.9385747699202841,1
160135,1,0.9877852731615178,1
21514,1,0.9733895424034823,1
111179,0,0.4481974989935775,0
87071,0,0.004935685725941666,0
147343,1,0.9842116675219638,1
138075,1,0.9961946357535385,1
163423,1,0.9913255670331648,1
75767,1,0.9827533140767899,1
4096,1,0.9908992874072666,1
139877,1,0.9997404922441683,1
144167,1,0.9151122581146922,1
17473,1,0.987190280014073,1
158229,0,0.9278916736364982,1
10598,1,0.9968664450714944,1
86211,1,0.9721512235090457,1
108306,1,0.9800978586582396,1
151860,1,0.9512709926768456,1
107960,1,0.9958247560152639,1
127301,1,0.9966298844728969,1
84219,1,0.8876461759573326,0
121625,1,0.9756581207740925,1
17745,1,0.9814029515146252,1
14807,1,0.9630903250532057,1
41061,1,0.3126121211174055,0
104623,1,0.9589548933951288,1
115835,1,0.9903040360005293,1
121744,1,0.997260334393141,1
15795,1,0.9441975994796113,1
150971,1,0.9910604197804561,1
89439,1,0.9941091493890961,1
140411,1,0.9548598280298125,1
8368,0,0.5090030018343865,0
88796,1,0.9838881203915598,1
31232,1,0.9936605397252547,1
2347,1,0.9696399260196524,1
42595,1,0.9904283187119607,1
139708,1,0.9899667669529327,1
36921,0,0.5491456439087089,0
122606,1,0.694610257421202,0
4428,0,0.01707921980443713,0
69147,0,0.03284508109561533,0
45022,1,0.873235682226027,0
158738,1,0.9032625059955227,1
66399,1,0.9800558383561605,1
106973,1,0.9978356652493714,1
68556,1,0.9669640937627468,1
22678,1,0.8971018470204958,0
15160,1,0.8878281697978662,0
46502,1,0.6098989962010322,0
94714,1,0.994069892337532,1
51756,1,0.9798706090279551,1
11987,1,0.9996921809132948,1
31731,1,0.8854563387958222,0
59300,1,0.9978417325834735,1
59169,1,0.985228387248001,1
31659,1,0.9932253876022719,1
23543,0,0.9137387117392686,1
56892,1,0.9967709729467399,1
69704,1,0.9982245571155076,1
158618,1,0.9891823592167237,1
11972,1,0.6617772799554676,0
120095,1,0.9636492851149987,1
50975,1,0.8386490462788083,0
13200,1,0.94010977165261,1
151077,1,0.9815711846312649,1
125350,1,0.9166634187767618,1
7613,1,0.9331746745069196,1
15954,1,0.9960717253884678,1
113520,1,0.9835149233523782,1
31778,1,0.930062963637057,1
107351,1,0.9895085295619171,1
39541,1,0.9185086787211514,1
159476,1,0.928444593739298,1
115754,0,0.9849058549110974,1
101635,1,0.9334880409893951,1
144271,1,0.9756715599894056,1
15789,1,0.924231453911612,1
71206,1,0.9925937662150034,1
37160,1,0.9674232273849068,1
58259,1,0.9994383502250106,1
39801,1,0.9841772267580454,1
2356,0,0.4738099640529254,0
70163,1,0.9283827525088366,1
117727,0,0.3782152914180131,0
60683,0,0.9461618749922555,1
13006,1,0.9936236858436638,1
36183,1,0.9832776169387516,1
104064,1,0.9987116184667154,1
26339,1,0.9949776600540066,1
71902,1,0.9609664334514062,1
119036,1,0.8823126443950497,0
140310,1,0.9826409658091706,1
163031,1,0.9987206928925395,1
62251,1,0.9997290134812178,1
3525,1,0.945779356286863,1
7509,1,0.9350842933080904,1
15039,0,0.37334390060501665,0
156757,1,0.9930031750991516,1
147010,1,0.9963180872481034,1
122591,1,0.9641783507910742,1
32862,1,0.9845001087693405,1
118984,1,0.9904190577526565,1
28013,1,0.9018702195530046,1
16544,1,0.9851632138965941,1
161303,1,0.9725256022381858,1
57818,1,0.9218802769794866,1
145927,1,0.902405718569852,1
1232,1,0.9979528021284947,1
85347,1,0.8881471091085333,0
38011,1,0.9467899494747678,1
53476,1,0.9939634994473652,1
160219,0,0.11016059718145534,0
164133,1,0.9837987967528421,1
107148,1,0.9937120396999145,1
139065,1,0.9962530027015394,1
136924,1,0.9181499029881003,1
78797,1,0.9983349945565453,1
94483,1,0.9895099402022707,1
137294,1,0.9851517011573985,1
23687,1,0.9981067181016768,1
67605,1,0.9863425062441147,1
112429,1,0.9751386748173074,1
88749,1,0.987850346943406,1
12112,1,0.9982735997500107,1
93951,1,0.9917560060375648,1
35145,1,0.9864203036549978,1
91601,1,0.9995693053164918,1
142161,0,0.9774683921769336,1
125921,1,0.9552787587740567,1
18855,1,0.9925792588600344,1
73324,1,0.9418718831262614,1
135192,0,0.012367283745742242,0
152971,1,0.9959576295680848,1
42819,1,0.9735131914557613,1
153423,1,0.9944702704120204,1
52695,1,0.9943222931243201,1
26238,1,0.9692304165733825,1
12393,1,0.952612198345765,1
135208,1,0.9778289424822435,1
5555,1,0.9922000630422276,1
82739,1,0.9933076797573105,1
33837,1,0.9740363560226838,1
110209,1,0.9933987428712193,1
145291,0,0.33554834018677243,0
70511,1,0.9933115822947328,1
55771,1,0.9984177469153561,1
120231,1,0.9833001577451291,1
99809,1,0.8331636017624087,0
149294,1,0.9403747841461003,1
13530,1,0.9893813463154892,1
115233,1,0.9847663979838164,1
44445,1,0.8651118292378611,0
161830,1,0.99012344284545,1
121528,1,0.9759220040495455,1
46083,0,0.9033526595986467,1
85258,1,0.9944921872607458,1
72550,1,0.9892555903923547,1
85771,1,0.9913495773756013,1
102267,0,0.022340162380980945,0
49795,1,0.8568038275501489,0
127594,1,0.8798864527817376,0
1235,1,0.8756233514915672,0
140783,1,0.9732769775667945,1
67548,0,0.10966617782259591,0
53119,1,0.9954174882862787,1
113806,1,0.9625420607451411,1
20615,1,0.9979707882949665,1
127685,1,0.976658299431631,1
83584,1,0.9990350175607965,1
125505,1,0.9853453666099011,1
90262,0,0.8627922030050458,0
10220,1,0.9981890866958836,1
127455,0,0.13793833714615897,0
109642,1,0.9977024072900581,1
116478,1,0.9959914041603225,1
64261,1,0.9799356274273037,1
138382,1,0.9963749925682193,1
19123,1,0.9449761968362388,1
107891,1,0.9897679654909922,1
131075,1,0.9437935459668929,1
47781,1,0.8697148105469766,0
80968,1,0.989024054737122,1
18986,1,0.9747166968880602,1
115758,1,0.9986958461401222,1
109516,0,0.30671118910881656,0
60688,1,0.9951241277853435,1
85117,1,0.9373985489762513,1
20889,1,0.9928166095881554,1
125222,0,0.6915181431749046,0
99412,1,0.936809683193286,1
97460,1,0.9968274064303777,1
53036,0,0.2819197380209357,0
11430,1,0.976777113348709,1
8190,1,0.9451646887182618,1
56388,1,0.9825887113105133,1
5987,1,0.9784363815924045,1
18649,1,0.9422109970880553,1
109734,1,0.9945875223990975,1
163694,1,0.9231752422071727,1
56018,1,0.9710685150568983,1
35101,1,0.8049731055380694,0
